measure,feature,feature_value,critical_score
302.0,15.0,null,1
302.0,16.0,null,1
303.0,2.0,null,1
303.0,4.0,0.0,3
303.0,5.0,0.0,3
303.0,6.0,null,1
303.0,7.0,null,3
303.0,8.0,null,3
303.0,14.0,null,3
303.0,15.0,null,2
303.0,16.0,null,3
304.0,2.0,null,1
304.0,4.0,0.0,5
304.0,5.0,0.0,6
304.0,6.0,null,3
304.0,7.0,null,5
304.0,8.0,null,6
304.0,14.0,null,5
304.0,15.0,null,4
304.0,16.0,null,6
305.0,1.0,null,2
305.0,2.0,null,3
305.0,3.0,null,2
305.0,4.0,null,7
305.0,5.0,null,8
305.0,6.0,null,5
305.0,7.0,null,7
305.0,8.0,null,8
305.0,9.0,-0.3333333333333333,2
305.0,10.0,null,2
305.0,11.0,null,2
305.0,12.0,null,2
305.0,13.0,null,2
305.0,14.0,null,7
305.0,15.0,null,6
305.0,16.0,null,8
305.0,17.0,null,2
305.0,18.0,null,2
305.0,19.0,null,2
306.0,1.0,null,5
306.0,2.0,null,6
306.0,3.0,null,5
306.0,4.0,null,7
306.0,5.0,null,8
306.0,6.0,null,8
306.0,7.0,null,8
306.0,8.0,null,8
306.0,9.0,null,5
306.0,10.0,null,5
306.0,11.0,null,5
306.0,12.0,null,5
306.0,13.0,null,5
306.0,14.0,null,8
306.0,15.0,null,8
306.0,16.0,null,8
306.0,17.0,null,5
306.0,18.0,null,5
306.0,19.0,null,5
307.0,1.0,null,5
307.0,2.0,null,5
307.0,3.0,null,5
307.0,4.0,null,5
307.0,5.0,null,6
307.0,6.0,null,6
307.0,7.0,null,6
307.0,8.0,null,6
307.0,9.0,null,5
307.0,10.0,null,5
307.0,11.0,null,5
307.0,12.0,null,5
307.0,13.0,null,5
307.0,14.0,null,6
307.0,15.0,null,6
307.0,16.0,null,6
307.0,17.0,null,5
307.0,18.0,null,5
307.0,19.0,null,5
308.0,1.0,null,3
308.0,2.0,null,3
308.0,3.0,null,3
308.0,4.0,null,3
308.0,5.0,null,3
308.0,6.0,null,3
308.0,7.0,null,3
308.0,8.0,null,3
308.0,9.0,null,3
308.0,10.0,null,3
308.0,11.0,null,3
308.0,12.0,null,3
308.0,13.0,null,3
308.0,14.0,null,3
308.0,15.0,null,3
308.0,16.0,null,3
308.0,17.0,null,3
308.0,18.0,null,3
308.0,19.0,null,3
309.0,1.0,null,1
309.0,2.0,null,1
309.0,3.0,null,1
309.0,4.0,null,1
309.0,5.0,null,1
309.0,6.0,null,1
309.0,7.0,null,1
309.0,8.0,null,1
309.0,9.0,null,1
309.0,10.0,null,1
309.0,11.0,null,1
309.0,12.0,null,1
309.0,13.0,null,1
309.0,14.0,null,1
309.0,15.0,null,1
309.0,16.0,null,1
309.0,17.0,null,1
309.0,18.0,null,1
309.0,19.0,null,1
